label,data
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,614
600,614
600,615
600,615
600,615
600,614
600,614
600,615
600,614
600,615
600,614
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,614
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,614
600,615
600,614
600,615
600,615
600,614
600,614
600,614
600,613
600,615
600,615
600,614
600,613
600,614
600,615
600,614
600,615
600,615
600,615
600,615
600,614
600,615
600,612
600,615
600,614
600,615
600,615
600,615
600,615
600,614
600,615
600,614
600,614
600,614
600,614
600,615
600,614
600,614
600,614
600,615
600,615
600,614
600,615
600,615
600,613
600,615
600,614
600,615
600,614
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,614
600,615
600,614
600,612
600,614
600,615
600,615
600,611
600,615
600,614
600,615
600,612
600,614
600,614
600,615
600,615
600,614
600,614
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,614
600,612
600,615
600,615
600,614
600,615
600,613
600,615
600,615
600,613
600,614
600,615
600,614
600,614
600,615
600,614
600,615
600,615
600,614
600,615
600,614
600,615
600,615
600,614
600,614
600,615
600,615
600,614
600,615
600,614
600,614
600,615
600,613
600,615
600,614
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,614
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,614
600,614
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,615
600,613
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,615
600,614
600,614
600,615
600,615
600,615
600,613
600,614
600,614
600,615
600,614
600,615
600,615
600,615
600,614
600,615
600,615
600,615
600,615
600,612
600,615
600,614
600,615
600,615
600,615
600,614
600,615
600,615
600,614
600,614
600,615
600,614
600,615
600,615
600,615
600,612
600,615
600,615
600,615
600,614
600,613
600,614
600,614
600,613
600,614
600,615
600,614
600,614
600,615
600,613
600,615
600,614
600,612
600,615
600,614
600,615
600,614
600,614
600,614
600,614
600,615
600,615
600,615
600,615
600,615
600,613
600,615
600,614
600,613
600,615
600,613
600,614
600,614
600,615
600,612
600,614
600,615
