label,data
600,616
600,617
600,616
600,616
600,616
600,617
600,616
600,616
600,616
600,617
600,616
600,617
600,617
600,616
600,616
600,616
600,617
600,616
600,616
600,617
600,617
600,617
600,617
600,616
600,616
600,617
600,617
600,616
600,617
600,617
600,616
600,616
600,617
600,616
600,616
600,617
600,616
600,617
600,617
600,617
600,617
600,617
600,616
600,616
600,617
600,616
600,617
600,617
600,617
600,616
600,616
600,617
600,617
600,616
600,616
600,617
600,617
600,617
600,617
600,617
600,616
600,617
600,617
600,616
600,616
600,616
600,617
600,617
600,617
600,617
600,616
600,616
600,617
600,617
600,616
600,617
600,616
600,617
600,616
600,616
600,617
600,617
600,617
600,617
600,617
600,616
600,617
600,617
600,617
600,616
600,616
600,616
600,616
600,617
600,617
600,616
600,617
600,617
600,616
600,617
600,616
600,616
600,616
600,617
600,616
600,617
600,617
600,617
600,616
600,617
600,617
600,616
600,616
600,617
600,617
600,616
600,616
600,617
600,616
600,617
600,617
600,616
600,617
600,617
600,617
600,616
600,616
600,617
600,616
600,617
600,616
600,616
600,617
600,616
600,617
600,616
600,616
600,616
600,617
600,617
600,617
600,617
600,616
600,617
600,617
600,617
600,616
600,616
600,616
600,617
600,616
600,617
600,617
600,617
600,616
600,617
600,617
600,616
600,616
600,617
600,616
600,617
600,616
600,617
600,617
600,616
600,616
600,616
600,617
600,617
600,617
600,617
600,616
600,617
600,616
600,617
600,616
600,617
600,616
600,617
600,617
600,617
600,617
600,617
600,617
600,616
600,617
600,617
600,617
600,617
600,617
600,616
600,616
600,616
600,617
600,617
600,617
600,616
600,616
600,617
600,616
600,616
600,617
600,616
600,616
600,617
600,616
600,616
600,617
600,616
600,617
600,616
600,616
600,616
600,617
600,616
600,617
600,617
600,616
600,616
600,617
600,616
600,616
600,617
600,616
600,617
600,616
600,617
600,616
600,616
600,616
600,617
600,617
600,617
600,616
600,616
600,617
600,616
600,616
600,617
600,617
600,617
600,617
600,617
600,616
600,616
600,617
600,616
600,617
600,617
600,617
600,617
600,617
600,617
600,616
600,617
600,616
600,617
600,616
600,617
600,617
600,617
600,617
600,617
600,617
600,617
600,617
600,617
600,617
600,616
600,617
600,617
600,616
600,616
600,616
600,617
600,617
600,616
600,617
600,616
600,617
600,616
600,617
600,617
600,617
600,617
600,617
600,616
600,617
600,616
600,616
600,617
600,616
600,617
600,616
600,616
600,617
600,617
600,616
600,617
600,616
600,616
600,616
600,617
600,617
600,617
600,616
600,617
600,617
