label,data
2400,2639
2400,2651
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2595
2400,2639
2400,2628
2400,2628
2400,2617
2400,2617
2400,2628
2400,2628
2400,2617
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2651
2400,2617
2400,2606
2400,2651
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2617
2400,2651
2400,2639
2400,2617
2400,2617
2400,2639
2400,2639
2400,2617
2400,2617
2400,2628
2400,2628
2400,2606
2400,2606
2400,2639
2400,2639
2400,2628
2400,2651
2400,2639
2400,2639
2400,2628
2400,2617
2400,2628
2400,2595
2400,2639
2400,2628
2400,2662
2400,2617
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2651
2400,2639
2400,2651
2400,2628
2400,2606
2400,2628
2400,2651
2400,2617
2400,2606
2400,2628
2400,2617
2400,2651
2400,2628
2400,2639
2400,2651
2400,2639
2400,2617
2400,2639
2400,2639
2400,2651
2400,2628
2400,2628
2400,2639
2400,2617
2400,2639
2400,2639
2400,2639
2400,2606
2400,2651
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2651
2400,2639
2400,2617
2400,2617
2400,2651
2400,2628
2400,2628
2400,2651
2400,2639
2400,2639
2400,2674
2400,2595
2400,2628
