label,data
2100,2268
2100,2268
2100,2243
2100,2251
2100,2251
2100,2243
2100,2251
2100,2243
2100,2259
2100,2251
2100,2251
2100,2251
2100,2243
2100,2251
2100,2251
2100,2268
2100,2251
2100,2243
2100,2243
2100,2259
2100,2243
2100,2259
2100,2243
2100,2259
2100,2259
2100,2251
2100,2243
2100,2268
2100,2259
2100,2251
2100,2235
2100,2259
2100,2251
2100,2251
2100,2243
2100,2251
2100,2259
2100,2251
2100,2268
2100,2243
2100,2251
2100,2268
2100,2268
2100,2251
2100,2259
2100,2285
2100,2243
2100,2259
2100,2251
2100,2268
2100,2276
2100,2259
2100,2251
2100,2259
2100,2243
2100,2268
2100,2259
2100,2251
2100,2251
2100,2251
2100,2259
2100,2251
2100,2259
2100,2251
2100,2259
2100,2285
2100,2243
2100,2276
2100,2259
2100,2243
2100,2259
2100,2251
2100,2251
2100,2259
2100,2259
2100,2259
2100,2268
2100,2235
2100,2259
2100,2293
2100,2268
2100,2251
2100,2276
2100,2259
2100,2285
2100,2268
2100,2276
2100,2276
2100,2268
2100,2285
2100,2268
2100,2276
2100,2268
2100,2276
2100,2251
2100,2251
