label,data
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2628
2400,2639
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2628
2400,2628
2400,2628
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2639
2400,2639
2400,2628
2400,2628
2400,2628
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
2400,2628
2400,2639
2400,2639
