label,data
900,933
900,931
900,931
900,932
900,932
900,931
900,933
900,931
900,932
900,933
900,932
900,931
900,932
900,931
900,931
900,932
900,933
900,931
900,933
900,931
900,931
900,931
900,931
900,933
900,932
900,933
900,931
900,933
900,932
900,931
900,931
900,932
900,931
900,931
900,932
900,931
900,931
900,931
900,932
900,932
900,932
900,931
900,932
900,933
900,932
900,931
900,931
900,931
900,931
900,931
900,933
900,931
900,932
900,931
900,931
900,933
900,933
900,932
900,933
900,933
900,932
900,933
900,932
900,931
900,931
900,931
900,932
900,933
900,931
900,933
900,932
900,933
900,933
900,931
900,932
900,931
900,932
900,932
900,933
900,933
900,932
900,933
900,932
900,933
900,933
900,933
900,933
900,933
900,933
900,933
900,931
900,931
900,932
900,931
900,933
900,933
900,933
900,932
900,931
900,933
900,932
900,931
900,932
900,933
900,931
900,933
900,933
900,933
900,932
900,933
900,932
900,932
900,931
900,933
900,932
900,933
900,933
900,933
900,931
900,933
900,932
900,932
900,931
900,932
900,933
900,931
900,931
900,933
900,931
900,931
900,933
900,932
900,931
900,933
900,932
900,931
900,933
900,932
900,933
900,933
900,932
900,932
900,931
900,933
900,931
900,931
900,933
900,931
900,931
900,932
900,933
900,933
900,932
900,933
900,931
900,932
900,931
900,931
900,931
900,933
900,931
900,931
900,932
900,932
900,932
900,931
900,931
900,931
900,931
900,932
900,932
900,932
900,931
900,932
900,933
900,933
900,932
900,932
900,931
900,933
900,932
900,933
900,933
900,932
900,932
900,932
900,932
900,931
900,931
900,931
900,933
900,931
900,931
900,931
900,931
900,931
900,932
900,931
900,931
900,932
900,933
900,931
900,933
900,931
900,931
900,932
900,931
900,933
900,932
900,932
900,933
900,931
900,932
900,931
900,932
900,931
900,931
900,931
900,933
900,933
900,932
900,931
900,933
900,931
900,931
900,931
900,931
900,932
900,933
900,931
900,932
900,931
900,932
900,931
900,933
900,933
900,931
900,931
900,931
900,931
900,932
900,931
900,932
900,931
900,933
900,933
900,932
900,932
900,933
900,932
900,933
900,933
900,933
900,932
900,931
900,933
900,931
900,931
900,933
900,932
900,931
900,933
900,931
900,932
900,931
900,931
900,933
900,932
900,932
900,931
900,932
900,931
900,933
900,932
900,933
900,931
900,933
900,932
900,931
900,932
900,933
900,932
900,933
900,933
900,931
900,933
900,932
900,931
900,933
900,932
900,932
900,932
900,931
900,933
900,933
900,931
900,932
900,931
900,932
900,932
900,932
900,932
900,933
900,933
900,932
900,933
900,933
900,933
900,932
900,931
900,931
900,933
900,931
900,933
900,932
900,931
900,932
900,933
900,933
900,931
900,932
900,932
900,933
900,933
900,933
900,931
900,932
900,932
900,931
900,933
900,931
900,931
900,933
900,932
900,931
900,931
900,931
900,933
900,932
900,932
900,931
900,931
900,932
900,931
900,932
900,933
900,933
900,931
900,931
900,932
900,933
900,933
900,931
900,933
900,932
900,932
900,933
900,932
900,933
900,932
900,933
900,932
900,931
900,932
900,933
900,932
900,933
900,933
900,933
900,932
900,933
900,933
900,932
900,932
900,932
900,932
900,931
900,933
900,931
900,932
900,932
900,933
900,932
900,933
900,932
900,932
900,932
900,931
900,931
900,933
900,931
900,931
900,932
900,933
900,931
900,931
900,931
900,933
900,933
900,931
900,932
900,933
900,933
900,933
900,931
900,933
900,933
900,933
900,932
900,933
900,933
900,933
900,931
900,931
900,932
900,931
900,933
900,932
900,931
900,932
900,933
900,932
900,932
900,931
900,931
900,933
900,932
900,931
900,932
900,933
900,931
900,932
900,933
