label,data
600,617
600,616
600,616
600,616
600,615
600,615
600,618
600,614
600,616
600,618
600,619
600,617
600,618
600,615
600,616
600,615
600,616
600,615
600,618
600,614
600,616
600,614
600,617
600,617
600,615
600,616
600,617
600,617
600,618
600,616
600,615
600,617
600,616
600,615
600,614
600,616
600,615
600,615
600,615
600,615
600,615
600,616
600,617
600,614
600,615
600,617
600,617
600,615
600,616
600,617
600,615
600,617
600,617
600,614
600,617
600,615
600,616
600,615
600,617
600,617
600,616
600,616
600,617
600,615
600,618
600,617
600,615
600,617
600,617
600,616
600,615
600,616
600,617
600,615
600,617
600,617
600,617
600,615
600,616
600,617
600,616
600,614
600,614
600,614
600,616
600,618
600,616
600,615
600,618
600,617
600,617
600,615
600,615
600,614
